OBJECTID,STAT_CAUSE_DESCR,STATE,Date_Discovery,Date_Contained,FIRE_YEAR,FIRE_SIZE,LATITUDE,LONGITUDE,Duration
1,Miscellaneous,CA,2/2/2005,2/2/2005,2005,0.1,40.03694444,-121.0058333,0
8,Debris Burning,CA,3/8/2005,3/8/2005,2005,0.8,40.96805556,-122.4338889,0
9,Debris Burning,CA,3/15/2005,3/15/2005,2005,1,41.23361111,-122.2833333,0
32,Campfire,OR,2/5/2005,2/6/2005,2005,0.1,43.99555556,-121.4141667,1
36,Campfire,OR,3/5/2005,3/5/2005,2005,0.1,44.04333333,-121.3861111,0
37,Equipment Use,NC,3/11/2005,3/11/2005,2005,0.6,35.22833333,-82.88444444,0
38,Arson,NC,1/27/2005,1/28/2005,2005,50.3,35.00027778,-83.35111111,1
39,Arson,NC,2/6/2005,2/6/2005,2005,0.1,35.93166667,-81.71666667,0
40,Debris Burning,NC,2/12/2005,2/13/2005,2005,125,36.00166667,-81.59,1
41,Debris Burning,NC,4/16/2005,4/16/2005,2005,25,35.985,-81.85166667,0
42,Debris Burning,NC,5/9/2005,5/9/2005,2005,3,35.9,-81.68333333,0
43,Debris Burning,NC,5/9/2005,5/9/2005,2005,10,36.035,-81.585,0
44,Campfire,OR,4/5/2005,4/5/2005,2005,0.1,43.95555556,-121.3522222,0
45,Lightning,WY,6/6/2005,6/6/2005,2005,0.25,42.35472222,-105.5055556,0
46,Miscellaneous,NC,3/11/2005,3/11/2005,2005,10,35.00138889,-83.38416667,0
47,Miscellaneous,OR,3/11/2005,3/11/2005,2005,5,44.91111111,-119.6961111,0
48,Lightning,CO,6/14/2005,6/14/2005,2005,0.5,39.29222222,-105.1830556,0
49,Campfire,OR,2/16/2005,2/16/2005,2005,0.1,43.72527778,-121.5741667,0
50,Debris Burning,OR,3/2/2005,3/2/2005,2005,0.1,44.41,-121.3155556,0
51,Lightning,OR,5/28/2005,5/28/2005,2005,0.1,42.13388889,-121.2341667,0
52,Miscellaneous,OR,5/17/2005,5/17/2005,2005,0.1,42.31138889,-120.9027778,0
53,Arson,OR,5/27/2005,5/27/2005,2005,0.1,42.95083333,-120.8361111,0
54,Miscellaneous,WY,4/7/2005,4/7/2005,2005,0.1,44.81611111,-107.3311111,0
55,Lightning,WA,6/19/2005,6/20/2005,2005,0.3,46.22083333,-117.785,1
56,Lightning,OR,6/25/2005,6/26/2005,2005,0.1,42.38694444,-120.8086111,1
57,Lightning,OR,6/25/2005,6/25/2005,2005,2,42.51472222,-121.12,0
58,Debris Burning,MT,3/8/2005,3/8/2005,2005,0.5,48.92194444,-115.0925,0
59,Campfire,MT,3/6/2005,3/6/2005,2005,9,48.99833333,-115.1655556,0
60,Lightning,OR,6/24/2005,6/24/2005,2005,0.1,42.92138889,-121.0308333,0
61,Campfire,MT,6/16/2005,6/17/2005,2005,5,47.66555556,-115.5691667,1
62,Lightning,CO,5/30/2005,5/31/2005,2005,0.2,38.91333333,-105.9836111,1
63,Campfire,CO,6/21/2005,6/21/2005,2005,0.1,39.10027778,-106.3675,0
64,Lightning,UT,6/28/2005,6/28/2005,2005,0.1,40.08888889,-111.3783333,0
65,Debris Burning,MT,4/27/2005,4/27/2005,2005,2,48.89944444,-115.1069444,0
66,Miscellaneous,MT,4/24/2005,4/24/2005,2005,0.1,48.90694444,-115.0766667,0
67,Campfire,MT,7/4/2005,7/4/2005,2005,0.1,48.40777778,-115.5583333,0
68,Campfire,MT,7/5/2005,7/5/2005,2005,0.1,48.40777778,-115.5577778,0
69,Lightning,OR,6/25/2005,6/25/2005,2005,0.1,42.30277778,-120.5436111,0
70,Lightning,OR,6/26/2005,6/26/2005,2005,0.5,42.13694444,-120.7016667,0
71,Debris Burning,MT,5/2/2005,5/2/2005,2005,17,48.96666667,-115.2066667,0
72,Campfire,MT,5/29/2005,5/29/2005,2005,0.1,48.96444444,-115.1858333,0
73,Miscellaneous,MT,7/1/2005,7/1/2005,2005,3,48.89444444,-115.1652778,0
74,Debris Burning,MT,7/5/2005,7/5/2005,2005,0.25,48.81694444,-115.1113889,0
75,Miscellaneous,MT,7/3/2005,7/3/2005,2005,0.1,48.9625,-115.0855556,0
76,Campfire,AZ,5/16/2005,5/16/2005,2005,0.5,35.23638889,-112.2163889,0
77,Debris Burning,CA,6/27/2005,6/27/2005,2005,0.1,41.03722222,-123.5330556,0
78,Miscellaneous,WY,4/14/2005,4/14/2005,2005,0.25,44.33555556,-106.9519444,0
79,Lightning,OR,6/18/2005,6/19/2005,2005,0.1,45.55444444,-118.1019444,1
80,Equipment Use,MT,5/13/2005,5/13/2005,2005,0.1,48.28222222,-115.5105556,0
81,Campfire,MT,7/10/2005,7/10/2005,2005,0.1,48.41666667,-115.5461111,0
82,Campfire,MT,7/3/2005,7/4/2005,2005,0.1,48.34888889,-115.4908333,1
83,Campfire,MT,7/9/2005,7/9/2005,2005,0.1,48.40833333,-115.5583333,0
84,Equipment Use,AZ,5/18/2005,5/18/2005,2005,0.1,32.56055556,-109.7725,0
86,Lightning,NM,7/7/2005,7/8/2005,2005,45.6,32.46722222,-104.9416667,1
87,Lightning,AZ,6/26/2005,6/26/2005,2005,0.5,32.68555556,-109.8691667,0
88,Miscellaneous,CA,4/24/2005,4/24/2005,2005,0.1,34.17444444,-117.765,0
89,Children,CA,7/3/2005,7/3/2005,2005,0.5,34.15388889,-117.8411111,0
90,Lightning,OR,6/21/2005,6/21/2005,2005,0.1,44.98861111,-118.9388889,0
91,Debris Burning,CA,6/25/2005,6/25/2005,2005,0.1,38.98388889,-120.8025,0
92,Campfire,SD,1/2/2005,1/2/2005,2005,0.1,44.01277778,-103.3825,0
93,Lightning,NM,5/27/2005,5/28/2005,2005,0.1,36.01666667,-106.7166667,1
94,Lightning,OR,6/25/2005,6/25/2005,2005,0.1,42.62083333,-120.845,0
95,Arson,AZ,7/14/2005,7/14/2005,2005,0.1,32.75361111,-109.8313889,0
96,Debris Burning,CA,5/6/2005,5/9/2005,2005,0.1,38.70027778,-119.8405556,3
97,Arson,CA,7/8/2005,7/8/2005,2005,0.01,38.45361111,-119.4586111,0
98,Lightning,NM,6/11/2005,6/11/2005,2005,0.1,36.66944444,-107.2536111,0
99,Lightning,NM,6/22/2005,6/22/2005,2005,0.25,36.87638889,-107.2191667,0
100,Railroad,MT,7/2/2005,7/2/2005,2005,0.1,48.45833333,-115.6666667,0
101,Campfire,MT,7/2/2005,7/2/2005,2005,0.1,48.40833333,-115.5583333,0
102,Debris Burning,MT,4/25/2005,4/25/2005,2005,1.2,48.76666667,-114.8783333,0
103,Children,MT,7/14/2005,7/15/2005,2005,0.1,48.41472222,-115.5480556,1
104,Campfire,MT,7/10/2005,7/10/2005,2005,0.1,48.40833333,-115.5583333,0
105,Lightning,WY,6/25/2005,6/26/2005,2005,0.1,43.64527778,-109.9125,1
106,Miscellaneous,CA,4/27/2005,4/27/2005,2005,0.1,33.66666667,-117.3763889,0
107,Lightning,CA,7/18/2005,7/19/2005,2005,0.1,38.35361111,-119.3780556,1
108,Miscellaneous,AR,6/29/2005,6/29/2005,2005,0.1,34.65472222,-94.28638889,0
109,Lightning,NV,7/15/2005,7/15/2005,2005,0.25,38.17916667,-118.7116667,0
110,Equipment Use,CA,6/19/2005,6/19/2005,2005,10,33.71888889,-117.4336111,0
111,Equipment Use,CA,5/27/2005,5/27/2005,2005,0.1,37.04416667,-119.3438889,0
112,Lightning,NV,7/17/2005,7/18/2005,2005,80,38.25555556,-118.4861111,1
113,Lightning,OR,6/6/2005,6/7/2005,2005,1,43.99138889,-118.7327778,1
114,Railroad,SD,6/27/2005,6/27/2005,2005,0.61,43.065,-103.6605556,0
115,Lightning,CO,7/7/2005,7/7/2005,2005,80,37.345,-102.8058333,0
116,Campfire,MT,7/15/2005,7/15/2005,2005,0.1,48.40777778,-115.5577778,0
117,Lightning,SD,7/16/2005,7/17/2005,2005,119,43.89916667,-102.9547222,1
118,Lightning,SD,7/16/2005,7/16/2005,2005,119,43.89277778,-102.9480556,0
119,Campfire,OR,6/13/2005,6/13/2005,2005,0.1,43.78333333,-119,0
120,Campfire,WA,7/16/2005,7/16/2005,2005,0.1,46.08055556,-117.8908333,0
121,Lightning,NM,5/29/2005,5/30/2005,2005,0.1,35.95,-106.7166667,1
122,Lightning,NM,6/11/2005,6/14/2005,2005,0.1,35.91666667,-106.8,3
123,Lightning,NM,6/14/2005,6/16/2005,2005,0.1,36.03333333,-106.9833333,2
124,Miscellaneous,MT,2/26/2005,2/26/2005,2005,0.1,48.83083333,-115.6763889,0
125,Debris Burning,MT,4/25/2005,4/25/2005,2005,0.9,48.53888889,-115.9347222,0
126,Debris Burning,MT,4/20/2005,4/20/2005,2005,15.4,48.84694444,-115.6622222,0
127,Lightning,OR,6/19/2005,6/19/2005,2005,0.25,43.80888889,-118.7275,0
128,Lightning,OR,6/19/2005,6/19/2005,2005,0.06,43.72472222,-119.6605556,0
129,Lightning,OR,6/19/2005,6/20/2005,2005,0.1,43.77222222,-119.6597222,1
130,Lightning,OR,6/20/2005,6/20/2005,2005,0.01,43.81166667,-119.6866667,0
131,Lightning,OR,6/20/2005,6/21/2005,2005,0.25,43.83583333,-119.7413889,1
132,Equipment Use,NM,6/24/2005,6/24/2005,2005,1,36.69166667,-107.3858333,0
133,Lightning,CA,6/17/2005,6/17/2005,2005,0.5,38.83972222,-119.8863889,0
134,Lightning,NM,6/28/2005,6/29/2005,2005,0.1,36.87138889,-107.2477778,1
135,Arson,NV,6/6/2005,6/6/2005,2005,0.1,39.64972222,-119.8666667,0
136,Lightning,NM,6/30/2005,6/30/2005,2005,0.1,36.88388889,-107.2908333,0
137,Lightning,NM,7/14/2005,7/16/2005,2005,30,36.93472222,-107.3497222,2
138,Lightning,NM,7/15/2005,7/15/2005,2005,0.1,36.74194444,-107.2125,0
139,Lightning,NM,7/17/2005,7/18/2005,2005,0.5,36.65944444,-107.1963889,1
140,Lightning,NM,7/17/2005,7/18/2005,2005,0.5,36.64583333,-107.2269444,1
141,Debris Burning,NM,3/2/2005,3/2/2005,2005,0.1,36.09666667,-106.1616667,0
142,Campfire,MT,7/17/2005,7/17/2005,2005,0.1,48.305,-115.5416667,0
143,Campfire,MT,7/16/2005,7/16/2005,2005,0.1,48.40805556,-115.5583333,0
144,Campfire,MT,7/19/2005,7/19/2005,2005,0.1,48.40805556,-115.5080556,0
146,Campfire,MT,7/13/2005,7/14/2005,2005,0.3,48.41944444,-115.6577778,1
147,Miscellaneous,CA,5/2/2005,5/2/2005,2005,0.1,35.76888889,-118.4352778,0
148,Miscellaneous,NV,6/21/2005,6/21/2005,2005,1,39.11666667,-119.845,0
149,Lightning,NM,5/31/2005,5/31/2005,2005,0.75,35.70111111,-105.7091667,0
150,Lightning,CA,7/22/2005,7/22/2005,2005,0.1,38.22666667,-119.3466667,0
151,Lightning,NV,7/22/2005,7/22/2005,2005,3,38.60222222,-119.4297222,0
152,Miscellaneous,ID,7/16/2005,7/16/2005,2005,0.1,44.48861111,-111.2561111,0
153,Lightning,CA,7/21/2005,7/21/2005,2005,0.1,38.16888889,-119.3169444,0
154,Lightning,NM,7/17/2005,7/19/2005,2005,0.5,36.92277778,-107.2363889,2
155,Debris Burning,CA,2/10/2005,2/10/2005,2005,3,34.74833333,-119.4102778,0
156,Campfire,CA,2/14/2005,2/14/2005,2005,0.1,35.88361111,-121.4569444,0
157,Campfire,CA,5/28/2005,5/28/2005,2005,0.1,36.21805556,-121.4991667,0
158,Equipment Use,CA,5/20/2005,5/20/2005,2005,0.1,36.44833333,-121.5827778,0
159,Lightning,CA,7/22/2005,7/23/2005,2005,0.5,38.29444444,-119.54,1
160,Lightning,CA,7/24/2005,7/24/2005,2005,0.1,38.22222222,-119.3869444,0
161,Lightning,CA,7/20/2005,7/21/2005,2005,0.1,38.3575,-119.3611111,1
162,Lightning,NM,7/18/2005,7/19/2005,2005,0.2,36.90972222,-107.2558333,1
163,Lightning,NM,7/21/2005,7/21/2005,2005,0.1,36.94111111,-107.32,0
164,Equipment Use,CA,7/13/2005,7/13/2005,2005,0.1,37.53055556,-118.6272222,0
165,Lightning,CA,7/21/2005,7/21/2005,2005,0.1,37.515,-118.5983333,0
166,Campfire,MT,7/23/2005,7/23/2005,2005,0.1,48.40777778,-115.4752778,0
167,Campfire,MT,7/24/2005,7/24/2005,2005,0.1,48.4075,-115.5586111,0
168,Lightning,NV,7/22/2005,7/22/2005,2005,0.5,39.08555556,-119.8741667,0
169,Campfire,ID,7/2/2005,7/2/2005,2005,0.1,42.73638889,-112.3844444,0
170,Lightning,OR,6/20/2005,6/20/2005,2005,0.25,43.84527778,-119.3658333,0
171,Debris Burning,CA,6/11/2005,6/12/2005,2005,2,37.94027778,-120.1216667,1
172,Miscellaneous,CA,7/26/2005,7/26/2005,2005,0.1,38.76388889,-119.8538889,0
173,Campfire,ID,7/4/2005,7/4/2005,2005,0.1,42.83972222,-112.1766667,0
174,Campfire,ID,7/4/2005,7/4/2005,2005,0.1,42.69138889,-112.3686111,0
175,Campfire,ID,7/7/2005,7/7/2005,2005,0.1,42.73638889,-112.0722222,0
176,Campfire,NV,6/28/2005,6/29/2005,2005,1,39.47972222,-119.8513889,1
177,Lightning,NM,5/27/2005,5/29/2005,2005,0.1,33.36861111,-108.6005556,2
178,Equipment Use,CA,6/23/2005,6/23/2005,2005,4.2,34.46666667,-119.8283333,0
179,Miscellaneous,CA,7/1/2005,7/3/2005,2005,90,35.13583333,-120.0025,2
180,Campfire,CA,7/3/2005,7/3/2005,2005,0.1,34.855,-119.0738889,0
181,Campfire,CA,7/11/2005,7/11/2005,2005,0.1,34.49638889,-119.8511111,0
182,Smoking,CA,7/16/2005,7/17/2005,2005,0.3,36.2425,-121.5511111,1
183,Smoking,CA,7/16/2005,7/16/2005,2005,0.1,36.2425,-121.5480556,0
184,Miscellaneous,CA,7/18/2005,7/18/2005,2005,1,34.47138889,-119.195,0
185,Lightning,AZ,5/27/2005,5/28/2005,2005,0.1,34.45166667,-110.6661111,1
186,Lightning,AZ,5/28/2005,5/28/2005,2005,0.1,34.36361111,-110.4041667,0
187,Lightning,AZ,6/21/2005,6/21/2005,2005,2,33.71611111,-111.2177778,0
188,Miscellaneous,AZ,7/3/2005,7/3/2005,2005,2,33.95972222,-111.3980556,0
189,Lightning,AZ,6/21/2005,6/29/2005,2005,16100,33.72333333,-111.275,8
190,Lightning,NM,7/21/2005,7/22/2005,2005,0.1,36.89972222,-107.2944444,1
191,Lightning,NM,7/21/2005,7/22/2005,2005,0.1,36.9,-107.3280556,1
192,Lightning,NM,7/22/2005,7/23/2005,2005,0.1,36.91833333,-107.3527778,1
193,Railroad,MT,7/27/2005,7/27/2005,2005,0.1,48.35194444,-115.3625,0
194,Lightning,NM,7/22/2005,7/22/2005,2005,0.1,36.86388889,-107.265,0
195,Campfire,MT,7/28/2005,7/28/2005,2005,0.1,48.40833333,-115.5583333,0
196,Smoking,UT,7/18/2005,7/18/2005,2005,0.1,41.26416667,-111.7958333,0
197,Miscellaneous,AZ,7/3/2005,7/3/2005,2005,0.1,33.62138889,-111.2030556,0
198,Campfire,MN,7/14/2005,7/15/2005,2005,0.25,48.05944444,-90.3375,1
199,Lightning,NM,7/22/2005,7/23/2005,2005,0.1,36.93472222,-107.3411111,1
200,Miscellaneous,AZ,4/16/2005,4/16/2005,2005,2,33.83972222,-109.115,0
201,Miscellaneous,AZ,5/23/2005,5/25/2005,2005,5.5,34.40527778,-111.0275,2
202,Debris Burning,MN,4/10/2005,4/10/2005,2005,0.1,47.7675,-91.9475,0
203,Lightning,AZ,5/27/2005,5/27/2005,2005,0.1,33.83666667,-109.3608333,0
204,Campfire,CA,5/28/2005,5/28/2005,2005,0.3,35.63833333,-118.2811111,0
205,Debris Burning,MN,4/21/2005,4/21/2005,2005,0.2,47.94027778,-91.85166667,0
206,Miscellaneous,CO,6/13/2005,6/13/2005,2005,2.5,38.89111111,-105.4319444,0
207,Children,MN,4/21/2005,4/21/2005,2005,0.1,47.89833333,-91.86861111,0
208,Campfire,CA,5/29/2005,5/29/2005,2005,0.25,35.64694444,-118.4636111,0
209,Arson,MN,5/3/2005,5/3/2005,2005,0.1,47.89805556,-91.87111111,0
210,Lightning,AZ,5/29/2005,5/29/2005,2005,7.2,34.54166667,-110.9025,0
211,Campfire,CA,5/29/2005,5/29/2005,2005,0.25,35.66305556,-118.4436111,0
212,Miscellaneous,CA,5/29/2005,5/29/2005,2005,1.1,35.70222222,-118.4536111,0
213,Lightning,CA,7/28/2005,7/28/2005,2005,0.25,38.65861111,-119.7513889,0
214,Campfire,MN,5/31/2005,5/31/2005,2005,0.25,47.91805556,-91.90194444,0
215,Miscellaneous,CA,6/2/2005,6/2/2005,2005,0.1,35.67861111,-118.4094444,0
216,Lightning,AZ,5/30/2005,5/30/2005,2005,8.7,34.53055556,-111.0127778,0
217,Lightning,AZ,5/27/2005,5/28/2005,2005,0.1,33.70861111,-109.4736111,1
218,Miscellaneous,CA,6/2/2005,6/2/2005,2005,0.25,35.64972222,-118.4163889,0
219,Lightning,CA,7/28/2005,7/28/2005,2005,0.1,38.67055556,-119.7672222,0
220,Campfire,CA,6/5/2005,6/5/2005,2005,0.1,35.695,-118.4602778,0
221,Lightning,AZ,5/27/2005,5/28/2005,2005,0.1,33.71444444,-109.4394444,1
222,Campfire,CA,6/5/2005,6/5/2005,2005,2.5,35.64138889,-118.3366667,0
223,Lightning,AZ,5/27/2005,6/1/2005,2005,0.1,33.81555556,-109.3213889,5
224,Lightning,CA,6/25/2005,6/25/2005,2005,0.1,38.35,-119.35,0
225,Lightning,CA,7/20/2005,7/20/2005,2005,0.1,38.29888889,-119.5652778,0
226,Miscellaneous,CA,6/6/2005,6/6/2005,2005,2.1,35.68166667,-118.4588889,0
227,Campfire,CA,7/12/2005,7/12/2005,2005,0.1,38.05444444,-119.2519444,0
228,Lightning,AZ,5/28/2005,5/28/2005,2005,0.1,33.66,-109.355,0
229,Miscellaneous,CA,6/13/2005,6/13/2005,2005,0.1,35.45805556,-118.7830556,0
230,Lightning,CA,7/21/2005,7/24/2005,2005,89,38.57361111,-119.5547222,3
231,Lightning,AZ,5/28/2005,5/29/2005,2005,0.1,33.63361111,-109.47,1
232,Smoking,CA,7/12/2005,7/12/2005,2005,0.1,35.46444444,-118.7563889,0
233,Lightning,CA,6/25/2005,6/25/2005,2005,0.1,38.35111111,-119.3272222,0
234,Lightning,CA,6/25/2005,6/25/2005,2005,0.1,38.35027778,-119.3308333,0
235,Lightning,CA,6/25/2005,6/25/2005,2005,0.1,38.34444444,-119.3333333,0
236,Lightning,NV,6/25/2005,6/25/2005,2005,0.1,38.65555556,-119.3888889,0
237,Miscellaneous,NV,6/20/2005,6/20/2005,2005,0.1,39.11583333,-119.8875,0
238,Miscellaneous,NV,6/23/2005,6/24/2005,2005,0.25,39.22027778,-119.8497222,1
239,Miscellaneous,NV,6/24/2005,6/24/2005,2005,0.5,39.11055556,-119.8597222,0
240,Arson,MN,3/28/2005,3/28/2005,2005,0.23,47.54277778,-94.59638889,0
241,Arson,MN,3/28/2005,3/28/2005,2005,1.06,47.54138889,-94.57361111,0
242,Railroad,MN,3/28/2005,3/28/2005,2005,0.37,47.59888889,-94.53916667,0
243,Arson,MN,4/20/2005,4/20/2005,2005,0.24,47.53527778,-94.50027778,0
244,Arson,MN,5/6/2005,5/7/2005,2005,1.2,47.5625,-94.64833333,1
245,Lightning,NV,7/28/2005,7/29/2005,2005,0.1,38.1975,-118.7302778,1
246,Lightning,NV,7/29/2005,7/29/2005,2005,0.1,38.17333333,-118.7138889,0
247,Lightning,AZ,5/29/2005,5/29/2005,2005,0.1,33.76555556,-109.175,0
248,Lightning,AZ,5/30/2005,5/30/2005,2005,6,34.45555556,-110.7580556,0
249,Debris Burning,NV,7/11/2005,7/11/2005,2005,0.1,38.64444444,-119.4472222,0
250,Lightning,AZ,5/29/2005,5/29/2005,2005,0.1,33.81861111,-109.2983333,0
251,Debris Burning,NV,7/24/2005,7/24/2005,2005,0.1,38.64444444,-119.4472222,0
252,Lightning,AZ,5/30/2005,5/30/2005,2005,0.5,34.20055556,-110.04,0
253,Lightning,NV,7/20/2005,7/21/2005,2005,0.25,38.65555556,-119.3938889,1
254,Campfire,AZ,6/3/2005,6/3/2005,2005,0.75,33.72777778,-109.3547222,0
255,Lightning,AZ,6/12/2005,6/12/2005,2005,0.1,34.49833333,-110.6344444,0
256,Arson,MN,4/3/2005,4/3/2005,2005,3.1,47.3175,-93.93388889,0
257,Campfire,AZ,6/12/2005,6/12/2005,2005,0.1,34.40916667,-111.0088889,0
258,Campfire,AZ,6/17/2005,6/17/2005,2005,0.1,34.21111111,-109.9277778,0
259,Campfire,AZ,5/9/2005,5/9/2005,2005,0.4,34.00111111,-109.2547222,0
260,Arson,MN,4/6/2005,4/6/2005,2005,1.03,47.35444444,-94.17194444,0
261,Campfire,AZ,6/18/2005,6/18/2005,2005,0.1,34.31777778,-110.1691667,0
262,Lightning,AZ,6/20/2005,6/20/2005,2005,0.2,34.15083333,-109.91,0
263,Arson,MN,4/6/2005,4/6/2005,2005,0.41,47.35444444,-94.17222222,0
264,Lightning,AZ,6/21/2005,6/21/2005,2005,0.5,34.55888889,-110.9669444,0
265,Arson,MN,4/13/2005,4/13/2005,2005,0.25,47.32638889,-93.93694444,0
266,Lightning,AZ,6/24/2005,6/25/2005,2005,3.8,34.45,-110.75,1
267,Debris Burning,MN,4/13/2005,4/13/2005,2005,1.5,47.25305556,-93.91027778,0
268,Lightning,AZ,5/26/2005,5/26/2005,2005,0.8,34.10416667,-109.4952778,0
269,Arson,MN,4/17/2005,4/17/2005,2005,12,47.48166667,-93.67138889,0
270,Lightning,AZ,6/25/2005,6/25/2005,2005,0.2,34.16166667,-109.9391667,0
271,Lightning,AZ,5/28/2005,5/29/2005,2005,0.1,33.83388889,-109.385,1
272,Lightning,AZ,6/25/2005,6/25/2005,2005,0.25,34.16416667,-109.9286111,0
273,Campfire,AZ,6/27/2005,6/27/2005,2005,0.8,34.33583333,-110.835,0
274,Miscellaneous,MN,4/21/2005,4/21/2005,2005,0.1,47.54972222,-93.97694444,0
275,Miscellaneous,CA,7/15/2005,7/15/2005,2005,0.5,39.61472222,-119.9972222,0
276,Arson,MN,4/25/2005,4/25/2005,2005,0.1,47.55472222,-93.98472222,0
277,Arson,AZ,6/27/2005,6/28/2005,2005,2,34.21166667,-110.0847222,1
278,Campfire,AZ,5/30/2005,5/30/2005,2005,0.1,34.08694444,-109.5333333,0
279,Lightning,AZ,6/22/2005,6/22/2005,2005,0.1,33.82888889,-109.4633333,0
280,Campfire,AZ,7/1/2005,7/1/2005,2005,0.3,34.40944444,-111.0083333,0
281,Smoking,AZ,7/2/2005,7/2/2005,2005,0.1,34.41444444,-111.0097222,0
282,Campfire,AZ,7/2/2005,7/2/2005,2005,0.1,34.40138889,-110.9961111,0
283,Miscellaneous,AZ,7/2/2005,7/2/2005,2005,0.1,34.20805556,-110.0755556,0
284,Arson,TX,1/24/2005,1/24/2005,2005,3,33.78611111,-96.15,0
285,Debris Burning,TX,1/25/2005,1/25/2005,2005,55,31.3125,-94.27083333,0
286,Campfire,TX,3/12/2005,3/13/2005,2005,2,33.34583333,-97.59583333,1
287,Smoking,TX,4/3/2005,4/3/2005,2005,0.3,31.38666667,-95.15055556,0
288,Lightning,TX,4/7/2005,4/8/2005,2005,55,31.35416667,-95.08527778,1
289,Lightning,ID,7/27/2005,7/27/2005,2005,0.1,43.56,-111.1291667,0
290,Arson,TX,4/18/2005,4/18/2005,2005,2,31.15444444,-93.62388889,0
291,Arson,TX,4/18/2005,4/18/2005,2005,1,31.15888889,-93.62083333,0
292,Lightning,AZ,6/23/2005,6/23/2005,2005,0.1,33.91944444,-109.4127778,0
293,Arson,TX,4/18/2005,4/18/2005,2005,0.8,31.15972222,-93.61888889,0
294,Arson,TX,4/18/2005,4/18/2005,2005,5,31.14583333,-93.61527778,0
295,Arson,TX,4/18/2005,4/18/2005,2005,0.1,31.16305556,-93.61694444,0
296,Lightning,AZ,6/23/2005,6/23/2005,2005,0.1,33.86305556,-109.4180556,0
297,Arson,TX,4/18/2005,4/18/2005,2005,0.5,31.16416667,-93.61527778,0
298,Miscellaneous,AZ,7/3/2005,7/3/2005,2005,0.1,34.38638889,-111.0183333,0
299,Lightning,AZ,6/24/2005,6/24/2005,2005,0.1,33.92,-109.4125,0
300,Arson,TX,5/20/2005,5/20/2005,2005,16,31.43666667,-95.15055556,0
301,Lightning,AZ,6/25/2005,6/26/2005,2005,0.1,34.05555556,-109.2388889,1
302,Equipment Use,TX,6/27/2005,7/7/2005,2005,90,33.33055556,-97.7625,10
303,Arson,TX,7/3/2005,7/3/2005,2005,3,33.355,-97.7675,0
304,Lightning,AZ,6/26/2005,6/26/2005,2005,1.5,34.04527778,-109.4758333,0
305,Arson,TX,7/4/2005,7/7/2005,2005,40,33.34444444,-97.65222222,3
306,Arson,TX,7/4/2005,7/5/2005,2005,15,33.32361111,-97.64583333,1
307,Campfire,AZ,7/4/2005,7/4/2005,2005,0.1,34.40694444,-111.0077778,0
308,Campfire,WY,5/29/2005,5/29/2005,2005,0.1,43.82,-110.9652778,0
309,Campfire,AZ,7/5/2005,7/5/2005,2005,0.1,34.40027778,-111.01,0
310,Lightning,AZ,6/26/2005,6/26/2005,2005,0.2,33.80138889,-109.4927778,0
311,Lightning,AZ,7/15/2005,7/15/2005,2005,0.3,34.47722222,-110.9622222,0
312,Lightning,AZ,7/16/2005,7/17/2005,2005,0.1,34.52305556,-111.0275,1
313,Lightning,AZ,7/16/2005,7/18/2005,2005,1,34.53833333,-111.0208333,2
314,Lightning,NM,7/3/2005,7/4/2005,2005,0.1,35.6875,-105.7438889,1
315,Lightning,NM,5/31/2005,6/1/2005,2005,1,35.785,-105.4119444,1
316,Lightning,AZ,7/16/2005,7/17/2005,2005,0.3,34.51694444,-111.0033333,1
317,Lightning,NM,6/21/2005,6/22/2005,2005,0.1,35.61777778,-105.6313889,1
318,Lightning,AZ,7/19/2005,7/19/2005,2005,0.3,34.14972222,-109.8758333,0
319,Lightning,AZ,7/19/2005,7/19/2005,2005,0.1,34.20138889,-109.8841667,0
320,Lightning,AZ,7/22/2005,7/22/2005,2005,0.1,34.45777778,-110.4658333,0
321,Debris Burning,ID,7/20/2005,7/20/2005,2005,0.1,42.84416667,-112.5227778,0
322,Lightning,ID,6/21/2005,6/22/2005,2005,0.1,43.21083333,-111.0344444,1
323,Campfire,AZ,7/4/2005,7/4/2005,2005,1.5,34.06166667,-109.3477778,0
324,Lightning,CA,7/28/2005,7/30/2005,2005,0.25,38.76583333,-119.8877778,2
325,Campfire,AZ,4/15/2005,4/15/2005,2005,0.25,35.31111111,-111.4136111,0
326,Lightning,CO,6/24/2005,6/25/2005,2005,0.25,39.3975,-105.2461111,1
327,Lightning,AZ,7/18/2005,7/19/2005,2005,3,32.75194444,-110.0872222,1
328,Campfire,AZ,4/22/2005,4/22/2005,2005,0.25,35.325,-111.525,0
329,Lightning,AZ,7/18/2005,7/20/2005,2005,18,32.77305556,-109.9422222,2
330,Lightning,AZ,7/21/2005,7/23/2005,2005,2,34.32833333,-110.0833333,2
331,Miscellaneous,AZ,4/27/2005,4/27/2005,2005,2,35.45638889,-111.5966667,0
332,Smoking,AZ,5/20/2005,5/20/2005,2005,0.1,35.37027778,-111.5433333,0
333,Lightning,AZ,7/18/2005,7/19/2005,2005,11,32.7925,-110.0811111,1
334,Lightning,AZ,7/19/2005,7/19/2005,2005,0.3,34.15166667,-109.8675,0
335,Lightning,AZ,7/18/2005,7/18/2005,2005,0.1,32.73972222,-110.0402778,0
336,Arson,AZ,5/22/2005,5/22/2005,2005,1.5,35.31972222,-111.5252778,0
